"IP","IP_A","IP_B","IP_C","IP_D","IP_E","type","host","idp","refugees","age","female","disability","married","children","education","edu_primary","edu_secondary","edu_university","edu_no_completion","edu_no_education","edu_other","cva","safe","assafe","lesssafe","safer","parenting_better","relationship_better","worried","asworried","lessworried","moreworried","income","income2"
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.000788728431095666,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,248.07,-0.758700924411602
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.18306544911096,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,172.89,-1.28854210869623
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.09861711191954,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,121.99,-1.64726672003019
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.929720437536703,1,0,0,2,"Completed secondary school",0,1,0,0,0,0,"0","assafe",1,0,0,0,1,"asworried",1,0,0,435.16,0.559841070371726
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.676375425962447,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,286.15,-0.490326991217155
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.09861711191954,1,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,1,"asworried",1,0,0,132.62,-1.57235036210328
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.169685402813933,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,199.16,-1.10340074249302
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.760823763153866,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,325.93,-0.209972078862241
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,280.83,-0.527820408354615
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"lessworried",0,1,0,277.17,-0.553614751723618
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.591927088771028,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,268.3,-0.616127272402052
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.18306544911096,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,181.98,-1.22447910836173
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.09861711191954,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,188.16,-1.18092472529604
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.929720437536703,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,109.58,-1.7347278679016
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.929720437536703,0,0,1,1,"Completed university or beyond",0,0,1,0,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,935.37,4.08513847381696
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,268.73,-0.613096789437934
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.3519621234938,0,0,1,1,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,502.61,1.03520403765023
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.3519621234938,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,240.26,-0.813742952201745
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.674797969100255,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,254.47,-0.713596061689846
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"moreworried",0,0,1,258.52,-0.685053140748735
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.254133740005352,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,369.15,0.094626697205616
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,285.94,-0.491806994525212
"D",0,0,0,1,0,"Host community HH",1,0,0,1.26593632944019,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","lesssafe",0,1,0,1,1,"asworried",1,0,0,387.39,0.22317555596262
"D",0,0,0,1,0,"Host community HH",1,0,0,0.590349631908836,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,298.84,-0.400892505601674
"D",0,0,0,1,0,"Host community HH",1,0,0,0.674797969100255,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"lessworried",0,1,0,320.51,-0.248170259479728
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,1,"asworried",1,0,0,265.28,-0.637411129498881
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.7726263525887,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,329.05,-0.187983458285385
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.18148799224877,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,272.73,-0.584906250236837
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,265.59,-0.635226362710796
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.01259131786593,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,265.75,-0.634098741142752
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.169685402813933,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,177.72,-1.2545020326109
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.928142980674512,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,190.79,-1.16238944577132
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,262.38,-0.657849270419676
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"lessworried",0,1,0,251.28,-0.736078016702721
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,311.8,-0.309555158590118
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,229.54,-0.889293597260686
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,286.78,-0.485886981292982
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.18148799224877,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,383.72,0.197310736245614
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.760823763153866,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"moreworried",0,0,1,169.14,-1.31497073919726
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.928142980674512,0,0,1,1,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,440.39,0.596700200377161
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,320.54,-0.24795883043572
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,331.38,-0.171562469200746
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.760823763153866,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,253.15,-0.722898939626208
"D",0,0,0,1,0,"Host community HH",1,0,0,0.928142980674512,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"lessworried",0,1,0,441.97,0.607835463361594
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"lessworried",0,1,0,307.14,-0.342397136759396
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,348.18,-0.0531622045561369
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.26593632944019,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"asworried",1,0,0,364.06,0.0587542360722197
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,408.24,0.370118741548341
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,296.24,-0.419216356082387
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,326.12,-0.208633028250189
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,0,0,0,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,1,"lessworried",0,1,0,233.74,-0.859693531099534
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,2.11041970135438,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,361.45,0.0403599092435036
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,381.74,0.18335641934107
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,391.59,0.252775622123772
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,342.88,-0.090514668997591
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"lessworried",0,1,0,455.17,0.700864242725216
"D",0,0,0,1,0,"Host community HH",1,0,0,1.18148799224877,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,386.2,0.214788870550294
"D",0,0,0,1,0,"Host community HH",1,0,0,1.60372967820586,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,431.53,0.53425815604673
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,307.42,-0.340423799015319
"D",0,0,0,1,0,"Host community HH",1,0,0,0.590349631908836,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,410.75,0.387808304897029
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.929720437536703,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,277.92,-0.548329025623413
"D",0,0,0,1,0,"Host community HH",1,0,0,2.02597136416296,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,413.16,0.40479310476569
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,346.1,-0.0678212849407075
"D",0,0,0,1,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"moreworried",0,0,1,390.42,0.244529889407452
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,320.26,-0.249932168179797
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,400.13,0.312962423318115
"D",0,0,0,1,0,"Host community HH",1,0,0,0.0836596087603232,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,294.08,-0.434439247250979
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.929720437536703,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,312.87,-0.302014189353824
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.338582077196771,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,290.11,-0.462418357408068
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"lessworried",0,1,0,279.44,-0.537616620726996
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,302.5,-0.375098162232669
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,332.06,-0.166770077536559
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,157.23,-1.39890806966852
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"lessworried",0,1,0,317.7,-0.267974113268499
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,178.87,-1.24639725259059
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,337.13,-0.131038569099169
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.0836596087603232,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,270.55,-0.600270094101435
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,210.52,-1.0233396111619
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,265.23,-0.637763511238894
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,1,"moreworried",0,0,1,127.22,-1.61040759002476
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.929720437536703,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,266.57,-0.628319680606527
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,266.82,-0.626557771906458
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,289.03,-0.470029802992365
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.60372967820586,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,350.68,-0.035543117555451
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.168107945951742,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,309.84,-0.323368522798656
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.252556283143161,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"lessworried",0,1,0,273.78,-0.577506233696549
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.0836596087603232,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,237.39,-0.833969664078532
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,334.39,-0.15034908845192
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.929720437536703,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,387.91,0.226840326058763
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.52085879787664,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,189.52,-1.17133994196767
"D",0,0,0,1,0,"Host community HH",1,0,0,2.02597136416296,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,424,0.481189466000664
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.760823763153866,1,0,0,6,"other",0,0,0,0,0,1,"0","safer",0,0,1,1,0,"lessworried",0,1,0,602.58,1.73975608863366
"D",0,0,0,1,0,"Host community HH",1,0,0,1.18148799224877,0,0,1,1,"Completed university or beyond",0,0,1,0,0,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,1167.47,5.72089451096064
"D",0,0,0,1,0,"Host community HH",1,0,0,1.26593632944019,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,403.16,0.334316756762947
"D",0,0,0,1,0,"Host community HH",1,0,0,2.02597136416296,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,545.1,1.33465804031389
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,2,"Completed university or beyond",0,0,1,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,1000.26,4.54245949600676
"D",0,0,0,1,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,402.32,0.328396743530716
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"lessworried",0,1,0,272.46,-0.586809111632911
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,305.68,-0.352686683567797
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,247.94,-0.759617116935638
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.000788728431095666,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,318.38,-0.263181721604313
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.169685402813933,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"lessworried",0,1,0,266.53,-0.628601585998538
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,235.39,-0.848064933679081
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.338582077196771,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,263.27,-0.651576875447432
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,1,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,389.58,0.238609876175221
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,255.19,-0.708521764633649
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,277.04,-0.554530944247654
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.338582077196771,1,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,274.6,-0.571727173160323
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.338582077196771,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,295.83,-0.422105886350499
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.43641046068522,0,0,0,3,"Completed primary school",1,0,0,0,0,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,336.83,-0.133152859539251
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.000788728431095666,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,213.38,-1.00318337563312
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.591927088771028,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,309.4,-0.326469482110776
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.928142980674512,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,255.81,-0.704152231057479
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.169685402813933,0,0,1,5,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,362.63,0.0486761183078274
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.000788728431095666,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,318.64,-0.261349336556241
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"asworried",1,0,0,243.14,-0.793445763976955
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.421452957525999,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,233.7,-0.859975436491545
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,1.26593632944019,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,367.06,0.0798971404730428
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.929720437536703,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,225.04,-0.92100795386192
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.09861711191954,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,283.5,-0.509003223437882
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.674797969100255,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,301.58,-0.381581986248922
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.591927088771028,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,226.88,-0.908040305829416
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,1,"asworried",1,0,0,241.55,-0.804651503309391
"D",0,0,0,1,0,"Host community HH",1,0,0,1.09703965505735,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,489.23,0.94090668402256
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,0.0836596087603232,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,1,"moreworried",0,0,1,325.82,-0.210747318690271
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.000788728431095666,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,325.28,-0.21455304148242
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.01416877472812,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"moreworried",0,0,1,183.36,-1.21475337233736
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-1.18306544911096,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"lessworried",0,1,0,136.84,-1.54260934324612
"D",0,0,0,1,0,"Internally displaced HH",0,1,0,-0.845272100345284,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,259.59,-0.677512171512442
"D",0,0,0,1,0,"Host community HH",1,0,0,-0.000788728431095666,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,410.36,0.385059727324922
